"title","year","length","rating","genre"
"Tom and Jerry: The Movie","1992","84","3.9","Animation"
"Tom est tout seul","1995","87","5.7","Comedy"
"Tom's Photo Finish","1957","6","5.9","Animation"
"Tom's Wife","2004","91","9.1","Drama"
"Tom, Tom, the Piper's Son","1905","8","3.1","Comedy"
"Tom-ic Energy","1965","7","4.4","Animation"
"Toma de la embajada, La","2000","110","5.1","Drama"
"Tombales, Les","2002","15","7.7","Short"
"Tombeau d'Alexandre, Le","1992","120","7.4","Documentary"
"Tomboy","1985","91","3.2","Comedy"
"Tombstone","1993","130","7.4","Action"
"Tomcats","2001","95","4.7","Comedy"
"Tomer Ve-Hasrutim","2001","57","8.3","Documentary"
"Tommy","1975","111","6.1","Drama"
"Tommy Boy","1995","97","6.5","Comedy"
"Tommy Steele Story, The","1957","70","3.7","Drama"
"Tommy the Toreador","1959","90","4.6","Comedy"
"Tomo","2003","20","7.9","Short"
"Tomorrow","1972","103","7.7","Drama"
"Tomorrow Is Another Day","1951","90","7.7","Drama"
"Tomorrow Is Forever","1946","105","7.3","Drama"
"Tomorrow La Scala!","2002","108","7.4","Comedy"
"Tomorrow Man, The","2001","90","4.7","Drama"
"Tomorrow Never Comes","1978","102","4.3","Drama"
"Tomorrow Never Dies","1997","119","6.4","Action"
"Tomorrow Night","1998","87","7.3","Comedy"
"Tomorrow We Live","1942","64","5.2","Action"
"Tomorrow by Midnight","1999","89","5.6","Drama"
"Tomorrow's Children","1934","70","4.9","Drama"
"Tomorrow's Drivers","1954","11","4.1","Short"
"Tomorrow's Memoir","2004","27","8.3","Drama"
"Tomorrow, the World!","1944","86","6.7","Drama"
"Tompta Gudh","2002","30","7.3","Comedy"
"Tomten","1941","12","5.7","Short"
"Tonari no Totoro","1988","86","8.1","Animation"
"Tonespor","1983","8","6.4","Animation"
"Tong Man, The","1919","50","6.5","Drama"
"Tong Tana - En resa till Borneos inre","1989","88","5.5","Documentary"
"Tong hau goo si","1986","87","3.9","Action"
"Tong nien wang shi","1985","138","8.1","Drama"
"Tongan Ninja","2002","83","6.4","Action"
"Tongues Untied","1990","55","6.9","Documentary"
"Tongues and Taxis","2000","7","5.1","Animation"
"Tonight Is Ours","1933","75","7.9","Drama"
"Tonight for Sure","1962","69","2.5","Comedy"
"Tonight or Never","1931","80","5.8","Comedy"
"Tonino","2002","10","7.8","Drama"
"Tonite Let's All Make Love in London","1967","70","4.6","Documentary"
"Tonka Sibenice","1930","85","6.7","Drama"
"Tonnerre de Dieu, Le","1965","91","5.3","Comedy"
"Tonta del bote, La","1970","105","1.8","Comedy"
"Tontons flingueurs, Les","1963","105","7.5","Action"
"Tony Arzenta","1973","90","6.5","Drama"
"Tony Blair Witch Project, The","2000","70","1","Comedy"
"Tony Rome","1967","110","6.3","Drama"
"Tony Takitani","2004","75","7.4","Drama"
"Tony de Peltrie","1985","8","6.8","Animation"
"Too Hop to Handle","1956","7","6.5","Animation"
"Too Hot to Handle","1938","107","6.6","Comedy"
"Too Hot to Handle","1960","90","6.8","Drama"
"Too Hot to Handle","1977","85","4.7","Action"
"Too Late Blues","1961","103","6.6","Drama"
"Too Late for Tears","1949","99","7.3",""
"Too Late the Hero","1970","145","6.7","Action"
"Too Many Cooks","1931","77","6.1","Comedy"
"Too Many Crooks","1959","85","6.2","Comedy"
"Too Many Girls","1940","85","5.8","Comedy"
"Too Many Husbands","1940","84","6.1","Comedy"
"Too Many Parents","1936","73","6.2","Comedy"
"Too Many Thieves","1966","100","4.7","Drama"
"Too Many Winners","1947","61","8.2","Drama"
"Too Much Flesh","2000","109","4.9","Drama"
"Too Much Harmony","1933","76","6.6","Comedy"
"Too Much Oregano","1983","8","6.8","Short"
"Too Much Sex","2000","84","5","Comedy"
"Too Much Sun","1991","110","2.7","Comedy"
"Too Much Too Often!","1968","72","1.5","Drama"
"Too Much, Too Soon","1958","121","6.1","Drama"
"Too Outrageous!","1987","105","3.9","Comedy"
"Too Scared to Scream","1985","100","3.7","Drama"
"Too Soon to Love","1960","85","5.3","Drama"
"Too Tired to Die","1998","97","5.5","Comedy"
"Too Weak to Work","1943","7","6","Animation"
"Too Wise Wives","1921","80","5.3","Drama"
"Too Young to Kiss","1951","89","6.3","Comedy"
"Toonerville Trolley","1936","7","6.2","Animation"
"Toot Whistle Plunk and Boom","1953","10","8.1","Animation"
"Tooth Fairy","2001","5","3.3","Short"
"Tooth Fairy","2004","5","6.5","Comedy"
"Tooth Will Out, The","1951","16","6.9","Comedy"
"Toothpaste","2002","5","6.6","Comedy"
"Tootsie","1982","119","7.5","Comedy"
"Top Banana","1954","100","5.8","Comedy"
"Top Cat and the Beverly Hills Cats","1987","92","4.1","Animation"
"Top Dog","1995","86","3.3","Action"
"Top Flat","1935","18","7.7","Comedy"
"Top Gun","1986","110","6.5","Action"
"Top Hat","1935","101","7.8","Comedy"
"Top Man","1943","74","5.8","Comedy"
"Top Model","1988","85","3.9","Drama"
"Top Secret","1952","93","6","Comedy"
"Top Secret Affair","1957","100","5.5","Comedy"
"Top Secret!","1984","90","6.8","Comedy"
"Top Speed","1930","73","6.4","Comedy"
"Top o' the Morning","1949","100","6","Comedy"
"Top of the Food Chain","1999","99","5.9","Comedy"
"Top of the Form","1953","72","4.7","Comedy"
"Top of the Heap","1972","83","6.8","Drama"
"Top of the Town","1937","86","5.1","Comedy"
"Top of the World","1993","109","3.6","Drama"
"Topaz","1969","143","6.1","Drama"
"Topaze","1933","78","6.6","Comedy"
"Topaze","1935","103","6.3","Comedy"
"Topaze","1951","136","6.6","Comedy"
"Topio stin omichli","1988","127","8.3","Drama"
"Topkapi","1964","119","","Comedy"
"Topless Women Talk About Their Lives","1997","87","6.4","Comedy"
"Toplo","1978","97","7.7","Comedy"
"Topo Galileo","1987","90","6.2","Comedy"
"Topo y el hada, El","1998","8","8.4","Short"
"Topper","1937","97","7.4","Comedy"
"Topper Returns","1941","87","7","Comedy"
"Topper Takes a Trip","1939","85","7","Comedy"
"Tops & Bottoms","1999","80","3.3","Documentary"
"Tops in the Big Top","1945","6","5.9","Animation"
"Topsy-Turvy","1999","160","7.4","Comedy"
"Tora no o wo fumu otokotachi","1945","60","6.9","Drama"
"Tora! Tora! Tora!","1970","144","7.4","Action"
"Toraoji annun haebyong","1963","88","3.6","Drama"
"Torapia","2004","100","3.7","Comedy"
"Torch Singer","","71","6.7","Drama"
"Torch Song","1953","90","5.5","Romance"
"Torch Song Trilogy","1988","114","6.9","Comedy"
"Torch, The","1950","83","4.5","Drama"
"Torchlight","1984","90","3.4","Drama"
"Torchy Blane in Panama","1938","59","5.7","Comedy"
"Torero","1956","75","4.7","Drama"
"Toreros","2000","85","4.3","Drama"
"Torino nera","1972","105","4.6","Drama"
"Torino violenta","1978","82","3.8","Drama"
"Tormentors, The","1971","78","3.7","Drama"
"Torn Allegiance","1984","97","5.1","Drama"
"Torn Apart","2004","84","2.5","Drama"
"Tornado","1983","90","4.6","Action"
"Tornando a casa","2001","88","6.4","Drama"
"Toro","2000","105","6.4","Drama"
"Toro Pink","1979","7","5.8","Animation"
"Toro, Il","1994","105","6","Drama"
"Torowisko","1999","83","5.2","Drama"
"Torpedo Alley","1953","84","5.7","Drama"
"Torpedo Run","1958","98","6.4","Drama"
"Torpedo Squadron","1942","8","1.2","Documentary"
"Torque","2004","81","3.2","Action"
"Torrance Rises","1999","34","5.9","Comedy"
"Torremolinos 73","2003","87","6.6","Comedy"
"Torrent","1926","88","7.2","Drama"
"Torrente, el brazo tonto de la ley","1998","97","6.5","Action"
"Torrents of Spring","1989","101","4.9","Drama"
"Torrid Zone","1940","88","6.9","Comedy"
"Tortilla Flaps","1958","6","6.6","Animation"
"Tortilla Flat","1942","99","6.5","Comedy"
"Tortilla Soup","2001","103","5.9","Comedy"
"Tortoise Beats Hare","1941","7","7.6","Animation"
"Tortoise Wins by a Hare","1943","7","7.4","Animation"
"Tortoise and the Hare, The","1934","9","7.2","Animation"
"Tortue sur le dos, La","1978","110","6.9","Comedy"
"Torture Dungeon","1970","80","2.1","Drama"
"Torture Money","1937","21","6.4","Short"
"Tosca","1941","100","5","Drama"
"Tosca","1956","112","9.9","Drama"
"Tosca","2001","126","7.9","Drama"
"Tosca, La","1973","104","5.7","Drama"
"Tosca, La","1976","117","7.5","Drama"
"Tossede paradis, Det","1962","95","6.5","Comedy"
"Tot Watchers","1958","7","5.2","Animation"
"Total Balalaika Show","1994","54","6.1","Documentary"
"Total Eclipse","1995","111","5.8","Drama"
"Total Loss","2000","95","6.2","Drama"
"Total Reality","1997","100","4","Action"
"Total Recall","1990","113","7.2","Action"
"Total western","2000","84","6.4","Action"
"Totale!, La","1991","102","6.3","Comedy"
"Totally Blonde","2001","94","3.6","Comedy"
"Totally Confused","1998","88","","Comedy"
"Totally F***ed Up","1993","78","5.5","Drama"
"Tote Taucher im Wald, Der","2000","94","7.7","Comedy"
"Totem: The Return of the G'psgolox Pole","2003","70","4.1","Documentary"
"Toter hing im Netz, Ein","1960","77","1.9","Drama"
"Totmacher, Der","1995","110","7.5","Drama"
"Totoong buhay ni Pacita M., Ang","1991","108","9.1","Drama"
"Tototruffa '62","1961","107","7.5","Comedy"
"Totul pentru fotbal","1978","80","9.2","Comedy"
"Tou bun no hoi","1982","111","7.8","Drama"
"Toubib, Le","1979","95","5.3","Drama"
"Touch & Go","2003","103","5.5","Comedy"
"Touch Base","1994","19","7.1","Short"
"Touch Me","1993","29","3.2","Short"
"Touch Me","1997","107","5.6","Drama"
"Touch and Go","1955","85","5","Comedy"
"Touch and Go","1980","93","5.4","Comedy"
"Touch and Go","1986","101","5.1","Comedy"
"Touch of Class, A","1973","106","6.3","Comedy"
"Touch of Flesh, The","1960","72","5.4","Drama"
"Touch of Greatness, A","1964","42","1","Short"
"Touch of Larceny, A","1959","93","6.6","Comedy"
"Touch of Love, A","1969","107","6.7","Drama"
"Touch of Pink","2004","91","6.8","Comedy"
"Touch of the Sun, A","1979","95","2.2","Comedy"
"Touch the Sound","2004","99","6.7","Documentary"
"Touch, The","2002","103","4.5","Action"
"Touchables, The","1968","93","4.6","Drama"
"Touchdown Mickey","1932","7","6.3","Animation"
"Touched","1983","93","4.3","Drama"
"Touched","1999","105","4.3","Drama"
"Touched by Love","1980","95","5.2","Drama"
"Touchez pas au grisbi","1954","94","7.6","Drama"
"Touching Wild Horses","2002","90","6","Drama"
"Touching the Void","2003","106","8.1","Drama"
"Tough Assignment","1949","64","7","Drama"
"Tough Enough","1983","106","4.8","Drama"
"Tough Guy","1936","76","5.3","Drama"
"Tough Guys","1986","104","5.7","Comedy"
"Tough Guys Don't Dance","1987","110","4.8","Action"
"Tough Winter, A","1930","20","7.2","Comedy"
"Touki Bouki","1973","85","5.7","Drama"
"Tour Eiffel","1994","10","7.9","Comedy"
"Tour Montparnasse infernale, La","2001","92","4.8","Comedy"
"Tour de France","1994","15","7.2","Short"
"Tour, La","1928","14","7.1","Documentary"
"Tourist Trap","1984","60","3.7","Action"
"Tous les I de Paris s'illuminent","1999","10","5.7","Animation"
"Tous les matins du monde","1991","115","7.2","Drama"
"Tout baigne!","1999","90","5.6","Comedy"
"Tout droit jusqu'au matin","1994","11","7.5","Short"
"Tout feu, tout flamme","1982","108","6.2","Action"
"Tout l'or du monde","1961","88","6.2","Comedy"
"Tout le monde n'a pas eu la chance d'avoir des parents communistes","1993","90","6","Comedy"
"Tout le plaisir est pour moi","2004","82","5.2","Comedy"
"Tout n'est pas en noir","1996","4","6.6","Short"
"Tout pour l'oseille","2004","94","3.6","Comedy"
"Tout pour plaire","2005","105","6.4","Comedy"
"Tout rien","1980","11","7.5","Animation"
"Tout un hiver sans feu","2004","88","6.4","Drama"
"Tout va bien","1972","95","6.4","Drama"
"Tout va bien, on s'en va","2000","96","7","Drama"
"Toute une nuit","1982","90","6","Drama"
"Toute une vie","1974","121","7.6","Drama"
"Toutes ces belles promesses","2003","85","6.1","Drama"
"Toutes les filles sont folles","2003","84","5.2","Comedy"
"Toutes les nuits","2001","112","8.5","Drama"
"Toutes peines confondues","1992","107","6.2","Drama"
"Touvla, Ta","1985","96","5.3","Comedy"
"Tovarich","1937","98","7.2","Comedy"
"Toward the Unknown","1956","115","6",""
"Towed in a Hole","1932","21","8","Comedy"
"Tower of Babble, The","2002","22","6.3","Short"
"Tower of London","1939","92","6.6","Drama"
"Tower of London","1962","79","5.5","Drama"
"Towering Inferno, The","1974","165","6.4","Action"
"Towers Open Fire","1963","10","6.8","Short"
"Town & Country","2001","104","4.5","Comedy"
"Town Bloody Hall","1979","85","6.4","Documentary"
"Town Called Hell, A","1971","97","3.9","Action"
"Town Like Alice, A","1956","107","6.9","Drama"
"Town That Dreaded Sundown, The","1976","90","5.4","Drama"
"Town Went Wild, The","1944","77","4.4","Comedy"
"Town Without Pity","1961","105","7.2","Drama"
"Town, The","1944","12","6.6","Short"
"Townies","1999","69","3.1","Comedy"
"Toxi","1952","79","8.6","Comedy"
"Toxic Affair","1993","89","3.8","Comedy"
"Toxic Avenger Part III: The Last Temptation of Toxie, The","1989","102","3.3","Comedy"
"Toxic Avenger, Part II, The","1989","96","4.2","Action"
"Toxios, Los","1998","10","6.7","Short"
"Toy Love","2002","88","6.7","Comedy"
"Toy Soldiers","1984","85","5.6","Action"
"Toy Soldiers","1991","112","5.8","Action"
"Toy Soldiers","1999","7","6.1","Comedy"
"Toy Story","1995","81","7.9","Animation"
"Toy Story 2","1999","92","8.1","Animation"
"Toy Tiger, The","1956","88","5.4","Comedy"
"Toy Tinkers","1949","7","8.6","Animation"
"Toy Town Hall","1936","6","5.3","Animation"
"Toy Trouble","1941","7","6.2","Animation"
"Toy Wife, The","1938","96","4.7","Drama"
"Toy, The","1982","102","5.1","Comedy"
"Toyland Broadcast","1934","8","4.7","Animation"
"Toys","1966","8","8.2","Animation"
"Toys","1992","122","4.7","Comedy"
"Toys Are Not for Children","1972","85","4.8","Drama"
"Toys in the Attic","1963","90","6.7","Drama"
"Trabalho dos Homens, O","1997","10","7.2","Short"
"Traberg","1992","90","5.7","Documentary"
"Traces of a Dragon: Jackie Chan & His Lost Family","2003","96","6.6","Documentary"
"Track","1999","98","5.2","Action"
"Track 29","1988","90","5.5","Drama"
"Track Addict","2003","10","9","Comedy"
"Track of the Cat","1954","102","5.3","Drama"
"Trackdown","1976","98","5.2","Action"
"Tracker, The","2002","90","7.3","Drama"
"Tracking Down Maggie: The Unofficial Biography of Margaret Thatcher","1994","87","7.1","Documentary"
"Tracks","1976","90","4.7","Drama"
"Tracks","2002","92","5","Drama"
"Tracks of a Killer","1995","99","3.7","Drama"
"Trade Off","2000","95","6.7","Documentary"
"Trade Offs","2003","97","8.8","Drama"
"Trade Tattoo","1937","5","7.8","Animation"
"Trade Winds","1938","93","6.5","Comedy"
"Trader Hound","1931","15","3.1","Comedy"
"Trader Mickey","1932","8","5.1","Animation"
"Trader Tom of the China Seas","1954","167","3.6","Action"
"Trading Mom","1994","83","4.5","Comedy"
"Trading Places","1983","118","7.3","Comedy"
"Traffic","2000","147","7.8","Drama"
"Traffic Troubles","1931","8","6.5","Animation"
"Traffic in Souls","1913","88","6.2","Drama"
"Traffic with the Devil","1946","19","6.4","Documentary"
"Trafficone, Il","1974","102","6.8","Comedy"
"Trafic","1971","96","6.7","Comedy"
"Trafic","2004","15","7","Short"
"Trafic d'influence","1999","95","4.5","Comedy"
"Trafico, El","2004","5","9.2","Drama"
"Tragedia di un uomo ridicolo, La","1981","116","6","Drama"
"Tragedy of Macbeth, The","1971","140","7.4","Drama"
"Tragedy of Othello: The Moor of Venice, The","1952","90","7.8","Drama"
"Trahir","1993","103","7.9","Drama"
"Traidores, Los","1972","113","6.1","Drama"
"Trail Mix-Up","1993","8","7.3","Animation"
"Trail of '98, The","1928","87","8.2","Action"
"Trail of the Lonesome Pine, The","1936","102","6.9","Drama"
"Trail of the Pink Panther","1982","96","4.4","Comedy"
"Trail of the Vigilantes","1940","75","4.4","Comedy"
"Trailer Horn","1950","","6.8","Animation"
"Trailer Park Boys","1999","90","8.6","Comedy"
"Trailer Town","2003","80","7.7","Comedy"
"Trailer: The Movie!","2001","9","7.3","Action"
"Train","1966","5","8.7","Short"
"Train Ride","2000","93","9","Drama"
"Train Ride to Hollywood","1975","89","2.3","Comedy"
"Train d'enfer","1984","90","5.1","Drama"
"Train de vie","1998","103","7.3","Comedy"
"Train en marche, Le","1971","32","6.1","Documentary"
"Train of Dreams","1987","88","6.9","Drama"
"Train of Events","1949","88","7.6","Drama"
"Train on the Brain","2000","50","7.2","Documentary"
"Train to Pakistan","1998","111","6.7","Drama"
"Train, Le","1973","95","7.4","Drama"
"Train, The","1964","133","7.7","Action"
"Trained to Kill","1988","90","2.8","Action"
"Training Day","2001","120","7.3","Drama"
"Training Pigeons","1936","7","5.1","Animation"
"Training Wheels","2002","90","5","Comedy"
"Trainspotting","1996","94","8","Drama"
"Trait d'union","1999","12","6.2","Drama"
"Traitor's Heart","1999","91","2.7","Action"
"Traitor, The","1957","88","5.3","Drama"
"Traje, El","2002","102","6.8","Comedy"
"Tramp and the Dictator, The","2002","56","7.1","Documentary"
"Tramp, The","1915","32","7.2","Comedy"
"Trampa","1978","90","6.2","Drama"
"Tramper","2004","14","6.7","Short"
"Tramposos, Los","1959","81","6.3","Comedy"
"Tramwaj","1966","5","5.9","Short"
"Tranceformer - A Portrait of Lars von Trier","1997","54","4.9","Documentary"
"Trancers","1985","76","6.1","Action"
"Trancers II","1991","85","4.9","Action"
"Tranen van Castro, De","1997","50","2.6","Documentary"
"Tranen van Maria Machita, De","1991","40","5.8","Short"
"Trans","1998","80","5.9","Drama"
"TransAmazon: A Gender Queer Journey","2003","41","9.6","Documentary"
"Transamerica","2005","103","8.8","Comedy"
"Transatlantic","1931","78","6.4","Comedy"
"Transatlantic Merry-Go-Round","1934","91","6.3","Comedy"
"Transatlantis","1995","116","3.3","Drama"
"Transfer","1966","7","5.3","Short"
"Transformers: The Movie, The","1986","85","6.6","Action"
"Transgression","1931","70","5.5","Drama"
"Transport z raje","1962","93","7.9","Drama"
"Transporter, The","2002","92","6","Action"
"Transsibirskiy ekspress","1977","93","6.6","Action"
"Transylvania 6-5000","1963","8","7.2","Animation"
"Transylvania 6-5000","1985","93","4.2","Comedy"
"Transylvania Mania","1968","7","6.8","Animation"
"Transylvania Twist","1990","90","4.1","Comedy"
"Trap Happy","1946","7","7.6","Animation"
"Trap Happy Porky","1945","6","7.2","Animation"
"Trap, The","1959","84","7.4","Drama"
"Trap, The","1966","106","7.2","Drama"
"Trapeze","1956","105","6.6","Drama"
"Trapeze Disrobing Act","1901","2","5","Comedy"
"Trapp-Familie in Amerika, Die","1958","87","5.1","Comedy"
"Trapp-Familie, Die","1956","106","4.9","Comedy"
"Trapped","1949","78","6.4","Drama"
"Trapped","1999","92","5.5","Drama"
"Trapped Alive","1993","92","1.8","Drama"
"Trapped by Boston Blackie","1948","67","7","Drama"
"Trapped by the Mormons","1922","97","2.6","Drama"
"Trapped in Paradise","1994","111","5.3","Comedy"
"Trappedinfreedom","2002","5","6.5","Short"
